pick_index	event_index	gamma_score
70216	1408	0.0008027265319886524
80877	1408	0.0010726256115950689
2124	1409	0.002535920469266677
16431	1409	0.005220274277900314
23332	1409	8.408363383991334e-05
38659	1409	0.003890268836506786
43214	1409	0.003629382993720257
45402	1409	0.0004685489824629445
61103	1409	0.0006819896675788267
29118	1410	0.002535920469266677
31007	1410	0.005220274277900314
40681	1410	8.408363383991334e-05
42104	1410	0.003890268836506786
47939	1410	0.003629382993720257
50444	1410	0.0004685489824629445
53164	1410	0.0006819896675788267
55978	1410	0.003076925197068467
61104	1410	0.0012947954455084345
66502	1410	0.0008027265319886524
68561	1410	0.0010726256115950689
73838	1410	0.0010961338033473058
79708	1410	0.0014003442870519924
2126	1411	0.002535920469266677
9590	1411	0.005220274277900314
26041	1411	8.408363383991334e-05
27568	1411	0.003890268836506786
40684	1411	0.003629382993720257
42107	1411	0.0004685489824629445
47941	1411	0.0006819896675788267
64113	1411	0.003076925197068467
73839	1411	0.0012947954455084345
75745	1411	0.0008027265319886524
872	1412	0.002535920469266677
8472	1412	0.005220274277900314
11395	1412	8.408363383991334e-05
13439	1412	0.003890268836506786
37531	1412	0.003629382993720257
43220	1412	0.0004685489824629445
70220	1412	0.0006819896675788267
71975	1412	0.003076925197068467
91778	1412	0.0012947954455084345
3668	1413	0.002535920469266677
5069	1413	0.005220274277900314
9004	1413	8.408363383991334e-05
12490	1413	0.003890268836506786
14266	1413	0.003629382993720257
43221	1413	0.0004685489824629445
44299	1413	0.0006819896675788267
66503	1413	0.003076925197068467
68562	1413	0.0012947954455084345
70221	1413	0.0008027265319886524
8473	1414	0.002535920469266677
35439	1414	0.005220274277900314
40685	1414	8.408363383991334e-05
43222	1414	0.003890268836506786
53165	1414	0.003629382993720257
55980	1414	0.0004685489824629445
58720	1414	0.0006819896675788267
61105	1414	0.003076925197068467
70223	1414	0.0012947954455084345
873	1415	0.002535920469266677
26042	1415	0.005220274277900314
27569	1415	8.408363383991334e-05
47942	1415	0.003890268836506786
73840	1415	0.003629382993720257
77203	1415	0.0004685489824629445
877	1416	0.002535920469266677
2129	1416	0.005220274277900314
3669	1416	8.408363383991334e-05
5070	1416	0.003890268836506786
6370	1416	0.003629382993720257
7869	1416	0.0004685489824629445
8475	1416	0.0006819896675788267
10571	1416	0.003076925197068467
11396	1416	0.0012947954455084345
12491	1416	0.0008027265319886524
14267	1416	0.0010726256115950689
23333	1416	0.0010961338033473058
26045	1416	0.0014003442870519924
27572	1416	0.00025473310189542134
38660	1416	0.0018581347069885144
40686	1416	0.00019053872625731405
45404	1416	0.00019094214734838026
47946	1416	0.003297810632567251
53167	1416	0.00027170567566089265
55982	1416	0.003381385206642434
57312	1416	0.0030438674670850794
66505	1416	0.0002788147426624147
68564	1416	0.001351646194425672
77204	1416	0.005404919121957724
79710	1416	0.003509659984803715
80880	1416	0.00258382714283034
83281	1416	0.006352019981724927
84775	1416	0.0007660916861431466
87572	1416	0.003561745652143811
88663	1416	0.0016032102987092265
539	1417	0.002595238241747313
1812	1417	0.002740480548664807
7670	1417	0.000576719838547664
8334	1417	0.0003694675915984128
24447	1417	0.0007343408458598207
25863	1417	0.0004193618123920187
27377	1417	0.0008618795963316597
28950	1417	0.00022102559086059625
33457	1417	0.0003484644826529939
42830	1417	0.0024532716157639215
43905	1417	0.001570064795138359
50042	1417	0.00010537372918958516
55632	1417	6.627520690819454e-05
57179	1417	0.0007050455095521114
71647	1417	0.0020369024778343716
79580	1417	0.0017823949534834349
91611	1417	0.0003026049042289417
3507	1418	0.002595238241747313
4906	1418	0.002740480548664807
7671	1418	0.000576719838547664
8337	1418	0.0003694675915984128
18356	1418	0.0007343408458598207
22227	1418	0.0004193618123920187
58530	1418	0.0008618795963316597
60820	1418	0.00022102559086059625
73591	1418	0.0003484644826529939
77062	1418	0.0024532716157639215
86486	1418	0.001570064795138359
91613	1418	0.00010537372918958516
6209	1419	0.002595238241747313
7672	1419	0.002740480548664807
20814	1419	0.000576719838547664
30776	1419	0.0003694675915984128
50046	1419	0.0007343408458598207
66310	1419	0.0004193618123920187
68328	1419	0.0008618795963316597
75476	1419	0.00022102559086059625
85626	1419	0.0003484644826529939
90291	1419	0.0024532716157639215
4907	1420	0.002595238241747313
7673	1420	0.002740480548664807
16234	1420	0.000576719838547664
30777	1420	0.0003694675915984128
43908	1420	0.0007343408458598207
47589	1420	0.0004193618123920187
50047	1420	0.0008618795963316597
52865	1420	0.00022102559086059625
55638	1420	0.0003484644826529939
69919	1420	0.0024532716157639215
73592	1420	0.001570064795138359
75477	1420	0.00010537372918958516
80742	1420	6.627520690819454e-05
87480	1420	0.0007050455095521114
90293	1420	0.0020369024778343716
547	1421	0.002595238241747313
1817	1421	0.002740480548664807
3511	1421	0.000576719838547664
4911	1421	0.0003694675915984128
6211	1421	0.0007343408458598207
7674	1421	0.0004193618123920187
8339	1421	0.0008618795963316597
8817	1421	0.00022102559086059625
20818	1421	0.0003484644826529939
25869	1421	0.0024532716157639215
27383	1421	0.001570064795138359
30782	1421	0.00010537372918958516
42836	1421	6.627520690819454e-05
43913	1421	0.0007050455095521114
50052	1421	0.0020369024778343716
55643	1421	0.0017823949534834349
57181	1421	0.0003026049042289417
68330	1421	0.00019008584015290083
69923	1421	0.00016923580924485968
71656	1421	0.0002343730191866484
73594	1421	0.0009519450501853132
75480	1421	0.00025817566990371456
77063	1421	0.00047115078008359715
80744	1421	0.00030422994438076986
84588	1421	0.0005040573525037391
90294	1421	0.0001889457840092135
91615	1421	0.0011491967609221973
548	1422	0.002595238241747313
16237	1422	0.002740480548664807
18363	1422	0.000576719838547664
20819	1422	0.0003694675915984128
30783	1422	0.0007343408458598207
55644	1422	0.0004193618123920187
66313	1422	0.0008618795963316597
68331	1422	0.00022102559086059625
73595	1422	0.0003484644826529939
75481	1422	0.0024532716157639215
77064	1422	0.001570064795138359
1819	1423	0.002595238241747313
6212	1423	0.002740480548664807
22232	1423	0.000576719838547664
42837	1423	0.0003694675915984128
47593	1423	0.0007343408458598207
50054	1423	0.0004193618123920187
52869	1423	0.0008618795963316597
57182	1423	0.00022102559086059625
60824	1423	0.0003484644826529939
63776	1423	0.0024532716157639215
73596	1423	0.001570064795138359
75482	1423	0.00010537372918958516
90296	1423	6.627520690819454e-05
6216	1424	0.002595238241747313
7677	1424	0.002740480548664807
25871	1424	0.000576719838547664
27385	1424	0.0003694675915984128
28953	1424	0.0007343408458598207
30785	1424	0.0004193618123920187
42840	1424	0.0008618795963316597
43917	1424	0.00022102559086059625
47596	1424	0.0003484644826529939
50057	1424	0.0024532716157639215
57183	1424	0.001570064795138359
58535	1424	0.00010537372918958516
63780	1424	6.627520690819454e-05
66316	1424	0.0007050455095521114
68333	1424	0.0020369024778343716
69927	1424	0.0017823949534834349
71659	1424	0.0003026049042289417
73598	1424	0.00019008584015290083
75485	1424	0.00016923580924485968
78450	1424	0.0002343730191866484
80745	1424	0.0009519450501853132
83109	1424	0.00025817566990371456
3513	1425	0.002595238241747313
4916	1425	0.002740480548664807
6217	1425	0.000576719838547664
7678	1425	0.0003694675915984128
8342	1425	0.0007343408458598207
8821	1425	0.0004193618123920187
10516	1425	0.0008618795963316597
16240	1425	0.00022102559086059625
23153	1425	0.0003484644826529939
28954	1425	0.0024532716157639215
30787	1425	0.001570064795138359
35195	1425	0.00010537372918958516
38565	1425	6.627520690819454e-05
42841	1425	0.0007050455095521114
45315	1425	0.0020369024778343716
47597	1425	0.0017823949534834349
50058	1425	0.0003026049042289417
60829	1425	0.00019008584015290083
66317	1425	0.00016923580924485968
68334	1425	0.0002343730191866484
73599	1425	0.0009519450501853132
75486	1425	0.00025817566990371456
77067	1425	0.00047115078008359715
86489	1425	0.00030422994438076986
552	1426	0.002595238241747313
1821	1426	0.002740480548664807
8343	1426	0.000576719838547664
32162	1426	0.0003694675915984128
33467	1426	0.0007343408458598207
85628	1426	0.0004193618123920187
86490	1426	0.0008618795963316597
87483	1426	0.00022102559086059625
88554	1426	0.0003484644826529939
90299	1426	0.0024532716157639215
91618	1426	0.001570064795138359
1822	1427	0.002595238241747313
16242	1427	0.002740480548664807
24454	1427	0.000576719838547664
25873	1427	0.0003694675915984128
27387	1427	0.0007343408458598207
28955	1427	0.0004193618123920187
37262	1427	0.0008618795963316597
42842	1427	0.00022102559086059625
43919	1427	0.0003484644826529939
47598	1427	0.0024532716157639215
50059	1427	0.001570064795138359
58537	1427	0.00010537372918958516
69930	1427	6.627520690819454e-05
71662	1427	0.0007050455095521114
73600	1427	0.0020369024778343716
75487	1427	0.0017823949534834349
553	1428	0.002595238241747313
7681	1428	0.002740480548664807
25874	1428	0.000576719838547664
27389	1428	0.0003694675915984128
30788	1428	0.0007343408458598207
50060	1428	0.0004193618123920187
52876	1428	0.0008618795963316597
55653	1428	0.00022102559086059625
57186	1428	0.0003484644826529939
66319	1428	0.0024532716157639215
68336	1428	0.001570064795138359
71663	1428	0.00010537372918958516
73601	1428	6.627520690819454e-05
75488	1428	0.0007050455095521114
78452	1428	0.0020369024778343716
91619	1428	0.0017823949534834349
3514	1429	0.002595238241747313
4917	1429	0.002740480548664807
25875	1429	0.000576719838547664
27390	1429	0.0003694675915984128
28957	1429	0.0007343408458598207
30790	1429	0.0004193618123920187
43925	1429	0.0008618795963316597
50064	1429	0.00022102559086059625
52878	1429	0.0003484644826529939
55656	1429	0.0024532716157639215
66320	1429	0.001570064795138359
68337	1429	0.00010537372918958516
69936	1429	6.627520690819454e-05
71667	1429	0.0007050455095521114
73604	1429	0.0020369024778343716
75491	1429	0.0017823949534834349
18372	1430	0.002595238241747313
25876	1430	0.002740480548664807
28958	1430	0.000576719838547664
42847	1430	0.0003694675915984128
47602	1430	0.0007343408458598207
52879	1430	0.0004193618123920187
57188	1430	0.0008618795963316597
73605	1430	0.00022102559086059625
8824	1431	0.002595238241747313
9525	1431	0.002740480548664807
16245	1431	0.000576719838547664
20825	1431	0.0003694675915984128
42850	1431	0.0007343408458598207
47604	1431	0.0004193618123920187
50067	1431	0.0008618795963316597
69939	1431	0.00022102559086059625
78454	1431	0.0003484644826529939
567	1432	0.0003497551326025162
7687	1432	0.0009851064528823455
30799	1432	0.001371400542605391
42862	1432	0.0007517188648328092
43940	1432	0.0013157238794401518
60841	1432	0.0025632341310514156
66327	1432	7.163526506653296e-05
71676	1432	0.00033058096693605295
85634	1432	0.0001940812413753383
569	1433	0.0003497551326025162
1836	1433	0.0009851064528823455
4920	1433	0.001371400542605391
7688	1433	0.0007517188648328092
8347	1433	0.0013157238794401518
12400	1433	0.0025632341310514156
14205	1433	7.163526506653296e-05
22249	1433	0.00033058096693605295
32168	1433	0.0001940812413753383
42864	1433	0.0003466380251032978
77075	1433	0.0010860169297490566
90305	1433	0.0013626926450137668
25882	1434	0.0003497551326025162
28965	1434	0.0009851064528823455
30802	1434	0.001371400542605391
47618	1434	0.0007517188648328092
52890	1434	0.0013157238794401518
55671	1434	0.0025632341310514156
66328	1434	7.163526506653296e-05
68348	1434	0.00033058096693605295
69947	1434	0.0001940812413753383
73610	1434	0.0003466380251032978
79588	1434	0.0010860169297490566
8348	1435	0.0003497551326025162
14207	1435	0.0009851064528823455
16253	1435	0.001371400542605391
20836	1435	0.0007517188648328092
35208	1435	0.0013157238794401518
37273	1435	0.0025632341310514156
42870	1435	7.163526506653296e-05
43948	1435	0.00033058096693605295
52892	1435	0.0001940812413753383
69953	1435	0.0003466380251032978
86498	1435	0.0010860169297490566
90306	1435	0.0013626926450137668
3524	1436	0.0003497551326025162
23163	1436	0.0009851064528823455
35210	1436	0.001371400542605391
68354	1436	0.0007517188648328092
69958	1436	0.0013157238794401518
79591	1436	0.0025632341310514156
3525	1437	0.0003497551326025162
20838	1437	0.0009851064528823455
30807	1437	0.001371400542605391
35211	1437	0.0007517188648328092
42876	1437	0.0013157238794401518
52898	1437	0.0025632341310514156
57193	1437	7.163526506653296e-05
58549	1437	0.00033058096693605295
63806	1437	0.0001940812413753383
66332	1437	0.0003466380251032978
68355	1437	0.0010860169297490566
80757	1437	0.0013626926450137668
85637	1437	0.0005117945439079004
8354	1438	0.0003497551326025162
8839	1438	0.0009851064528823455
16259	1438	0.001371400542605391
22257	1438	0.0007517188648328092
25885	1438	0.0013157238794401518
33482	1438	0.0025632341310514156
37279	1438	7.163526506653296e-05
38577	1438	0.00033058096693605295
57195	1438	0.0001940812413753383
66336	1438	0.0003466380251032978
75505	1438	0.0010860169297490566
80759	1438	0.0013626926450137668
4927	1439	0.0003497551326025162
7695	1439	0.0009851064528823455
25886	1439	0.001371400542605391
27404	1439	0.0007517188648328092
30815	1439	0.0013157238794401518
35214	1439	0.0025632341310514156
43961	1439	7.163526506653296e-05
47633	1439	0.00033058096693605295
50095	1439	0.0001940812413753383
52902	1439	0.0003466380251032978
57197	1439	0.0010860169297490566
58552	1439	0.0013626926450137668
69964	1439	0.0005117945439079004
71696	1439	0.00011620192481807278
73620	1439	0.0004187554944029045
78466	1439	0.0008208671337487547
90315	1439	2.327736858585957e-05
589	1440	0.0003497551326025162
1856	1440	0.0009851064528823455
3527	1440	0.001371400542605391
4928	1440	0.0007517188648328092
6230	1440	0.0013157238794401518
7696	1440	0.0025632341310514156
25887	1440	7.163526506653296e-05
27405	1440	0.00033058096693605295
30816	1440	0.0001940812413753383
42883	1440	0.0003466380251032978
43962	1440	0.0010860169297490566
47634	1440	0.0013626926450137668
50096	1440	0.0005117945439079004
57198	1440	0.00011620192481807278
58554	1440	0.0004187554944029045
66339	1440	0.0008208671337487547
68364	1440	2.327736858585957e-05
69965	1440	0.00031979458908825374
71697	1440	0.00036152110803873384
73621	1440	0.000117263437695059
75507	1440	0.001033264775030502
78467	1440	0.00042228746002885803
79595	1440	0.0010238415219061892
80762	1440	0.0008198476967485357
85639	1440	0.0010127242186598543
91638	1440	0.0038575983169133
593	1441	0.0003497551326025162
8358	1441	0.0009851064528823455
30818	1441	0.001371400542605391
35219	1441	0.0007517188648328092
42890	1441	0.0013157238794401518
47640	1441	0.0025632341310514156
55689	1441	7.163526506653296e-05
58557	1441	0.00033058096693605295
66340	1441	0.0001940812413753383
594	1442	0.0003497551326025162
1862	1442	0.0009851064528823455
3530	1442	0.001371400542605391
6231	1442	0.0007517188648328092
20845	1442	0.0013157238794401518
22260	1442	0.0025632341310514156
30819	1442	7.163526506653296e-05
58559	1442	0.00033058096693605295
71702	1442	0.0001940812413753383
90316	1442	0.0003466380251032978
595	1443	0.0003497551326025162
1864	1443	0.0009851064528823455
3532	1443	0.001371400542605391
6232	1443	0.0007517188648328092
25890	1443	0.0013157238794401518
28977	1443	0.0025632341310514156
30822	1443	7.163526506653296e-05
33485	1443	0.00033058096693605295
52907	1443	0.0001940812413753383
55691	1443	0.0003466380251032978
66342	1443	0.0010860169297490566
68367	1443	0.0013626926450137668
78469	1443	0.0005117945439079004
79597	1443	0.00011620192481807278
80767	1443	0.0004187554944029045
85640	1443	0.0008208671337487547
91640	1443	2.327736858585957e-05
596	1444	0.0003497551326025162
3533	1444	0.0009851064528823455
4934	1444	0.001371400542605391
6233	1444	0.0007517188648328092
25891	1444	0.0013157238794401518
27409	1444	0.0025632341310514156
28978	1444	7.163526506653296e-05
35220	1444	0.00033058096693605295
37286	1444	0.0001940812413753383
42893	1444	0.0003466380251032978
43969	1444	0.0010860169297490566
47644	1444	0.0013626926450137668
50107	1444	0.0005117945439079004
52908	1444	0.00011620192481807278
57200	1444	0.0004187554944029045
58561	1444	0.0008208671337487547
60859	1444	2.327736858585957e-05
66343	1444	0.00031979458908825374
69971	1444	0.00036152110803873384
71703	1444	0.000117263437695059
73626	1444	0.001033264775030502
75513	1444	0.00042228746002885803
77084	1444	0.0010238415219061892
79598	1444	0.0008198476967485357
80768	1444	0.0010127242186598543
87493	1444	0.0038575983169133
888	1445	5.477778485056646e-05
3671	1445	0.0001386796398851614
5072	1445	0.0007947013390027088
6372	1445	0.00021868685351224225
7871	1445	0.000134881452373767
26047	1445	0.00013591907466959025
27575	1445	0.00018885581412655538
29121	1445	0.00033497184106211464
31014	1445	0.00033574110300650987
33610	1445	9.520820203089875e-06
37541	1445	0.0013843562166243424
40696	1445	0.0002553991013723761
42117	1445	0.00037411652262155836
43230	1445	8.728685576997732e-05
44312	1445	0.0004384840598296191
53172	1445	0.00045061328276826225
55990	1445	0.00033868475179064846
57314	1445	0.0006617022182785203
58725	1445	0.000127646623502211
68575	1445	0.00013840742787354186
70231	1445	0.000595066319007178
71983	1445	0.0031676873227966234
73848	1445	0.00014806255713653576
75754	1445	0.0016538097154139794
78601	1445	0.00015777242066332913
79714	1445	0.00023625979977284867
91786	1445	0.00045428582848964773
3672	1446	5.477778485056646e-05
5073	1446	0.0001386796398851614
6373	1446	0.0007947013390027088
7872	1446	0.00021868685351224225
26048	1446	0.000134881452373767
27578	1446	0.00013591907466959025
33611	1446	0.00018885581412655538
35451	1446	0.00033497184106211464
40697	1446	0.00033574110300650987
42118	1446	9.520820203089875e-06
44314	1446	0.0013843562166243424
68578	1446	0.0002553991013723761
70232	1446	0.00037411652262155836
71984	1446	8.728685576997732e-05
73850	1446	0.0004384840598296191
75756	1446	0.00045061328276826225
9592	1447	5.477778485056646e-05
35453	1447	0.0001386796398851614
43233	1447	0.0007947013390027088
68581	1447	0.00021868685351224225
70235	1447	0.000134881452373767
78605	1447	0.00013591907466959025
87574	1447	0.00018885581412655538
893	1448	5.477778485056646e-05
26052	1448	0.0001386796398851614
27580	1448	0.0007947013390027088
40701	1448	0.00021868685351224225
42125	1448	0.000134881452373767
53176	1448	0.00013591907466959025
73853	1448	0.00018885581412655538
75760	1448	0.00033497184106211464
14270	1449	5.477778485056646e-05
18624	1449	0.0001386796398851614
24607	1449	0.0007947013390027088
32305	1449	0.00021868685351224225
43237	1449	0.000134881452373767
58731	1449	0.00013591907466959025
70239	1449	0.00018885581412655538
73856	1449	0.00033497184106211464
29125	1450	5.477778485056646e-05
40708	1450	0.0001386796398851614
53180	1450	0.0007947013390027088
66519	1450	0.00021868685351224225
73859	1450	0.000134881452373767
78608	1450	0.00013591907466959025
80890	1450	0.00018885581412655538
899	1451	5.477778485056646e-05
2150	1451	0.0001386796398851614
6377	1451	0.0007947013390027088
8484	1451	0.00021868685351224225
13447	1451	0.000134881452373767
14273	1451	0.00013591907466959025
16449	1451	0.00018885581412655538
18627	1451	0.00033497184106211464
23345	1451	0.00033574110300650987
26056	1451	9.520820203089875e-06
31022	1451	0.0013843562166243424
32307	1451	0.0002553991013723761
33615	1451	0.00037411652262155836
35456	1451	8.728685576997732e-05
37547	1451	0.0004384840598296191
38666	1451	0.00045061328276826225
40709	1451	0.00033868475179064846
42134	1451	0.0006617022182785203
44322	1451	0.000127646623502211
45405	1451	0.00013840742787354186
47957	1451	0.000595066319007178
56003	1451	0.0031676873227966234
57317	1451	0.00014806255713653576
64142	1451	0.0016538097154139794
66521	1451	0.00015777242066332913
68585	1451	0.00023625979977284867
70241	1451	0.00045428582848964773
75768	1451	0.0005384494944790712
90449	1451	5.945418905799989e-05
91793	1451	0.00015452975256267863
901	1452	5.477778485056646e-05
6378	1452	0.0001386796398851614
7878	1452	0.0007947013390027088
27583	1452	0.00021868685351224225
29128	1452	0.000134881452373767
31025	1452	0.00013591907466959025
40712	1452	0.00018885581412655538
42137	1452	0.00033497184106211464
44325	1452	0.00033574110300650987
47958	1452	9.520820203089875e-06
50464	1452	0.0013843562166243424
61127	1452	0.0002553991013723761
66522	1452	0.00037411652262155836
68586	1452	8.728685576997732e-05
70242	1452	0.0004384840598296191
71992	1452	0.00045061328276826225
73861	1452	0.00033868475179064846
75771	1452	0.0006617022182785203
91795	1452	0.000127646623502211
3681	1453	5.477778485056646e-05
29130	1453	0.0001386796398851614
50474	1453	0.0007947013390027088
56010	1453	0.00021868685351224225
57319	1453	0.000134881452373767
66523	1453	0.00013591907466959025
70245	1453	0.00018885581412655538
71996	1453	0.00033497184106211464
908	1454	5.477778485056646e-05
23351	1454	0.0001386796398851614
33619	1454	0.0007947013390027088
35460	1454	0.00021868685351224225
42144	1454	0.000134881452373767
47970	1454	0.00013591907466959025
53191	1454	0.00018885581412655538
58736	1454	0.00033497184106211464
64152	1454	0.00033574110300650987
909	1455	5.477778485056646e-05
23352	1455	0.0001386796398851614
29131	1455	0.0007947013390027088
31031	1455	0.00021868685351224225
32312	1455	0.000134881452373767
33620	1455	0.00013591907466959025
35461	1455	0.00018885581412655538
39703	1455	0.00033497184106211464
2163	1456	5.477778485056646e-05
18638	1456	0.0001386796398851614
32313	1456	0.0007947013390027088
40721	1456	0.00021868685351224225
47971	1456	0.000134881452373767
53192	1456	0.00013591907466959025
73872	1456	0.00018885581412655538
90452	1456	0.00033497184106211464
913	1457	5.477778485056646e-05
3683	1457	0.0001386796398851614
5082	1457	0.0007947013390027088
16457	1457	0.00021868685351224225
32314	1457	0.000134881452373767
50481	1457	0.00013591907466959025
58737	1457	0.00018885581412655538
72001	1457	0.00033497184106211464
77214	1457	0.00033574110300650987
78614	1457	9.520820203089875e-06
90453	1457	0.0013843562166243424
2166	1458	5.477778485056646e-05
3684	1458	0.0001386796398851614
7886	1458	0.0007947013390027088
9596	1458	0.00021868685351224225
37554	1458	0.000134881452373767
40722	1458	0.00013591907466959025
42146	1458	0.00018885581412655538
47975	1458	0.00033497184106211464
50482	1458	0.00033574110300650987
58738	1458	9.520820203089875e-06
66526	1458	0.0013843562166243424
68595	1458	0.0002553991013723761
70253	1458	0.00037411652262155836
72004	1458	8.728685576997732e-05
73875	1458	0.0004384840598296191
75784	1458	0.00045061328276826225
78615	1458	0.00033868475179064846
915	1459	5.477778485056646e-05
14281	1459	0.0001386796398851614
16459	1459	0.0007947013390027088
23354	1459	0.00021868685351224225
44340	1459	0.000134881452373767
45408	1459	0.00013591907466959025
47976	1459	0.00018885581412655538
88672	1459	0.00033497184106211464
916	1460	5.477778485056646e-05
2167	1460	0.0001386796398851614
32315	1460	0.0007947013390027088
37555	1460	0.00021868685351224225
43255	1460	0.000134881452373767
50483	1460	0.00013591907466959025
73876	1460	0.00018885581412655538
90454	1460	0.00033497184106211464
91801	1460	0.00033574110300650987
18641	1461	5.477778485056646e-05
40723	1461	0.0001386796398851614
47977	1461	0.0007947013390027088
53197	1461	0.00021868685351224225
66527	1461	0.000134881452373767
68596	1461	0.00013591907466959025
85717	1461	0.00018885581412655538
918	1462	5.477778485056646e-05
3685	1462	0.0001386796398851614
5084	1462	0.0007947013390027088
7887	1462	0.00021868685351224225
26062	1462	0.000134881452373767
27592	1462	0.00013591907466959025
33622	1462	0.00018885581412655538
35466	1462	0.00033497184106211464
40725	1462	0.00033574110300650987
42149	1462	9.520820203089875e-06
43257	1462	0.0013843562166243424
44341	1462	0.0002553991013723761
47979	1462	0.00037411652262155836
50485	1462	8.728685576997732e-05
53200	1462	0.0004384840598296191
56022	1462	0.00045061328276826225
57321	1462	0.00033868475179064846
58739	1462	0.0006617022182785203
70255	1462	0.000127646623502211
72006	1462	0.00013840742787354186
73879	1462	0.000595066319007178
75787	1462	0.0031676873227966234
79721	1462	0.00014806255713653576
27593	1463	5.477778485056646e-05
40730	1463	0.0001386796398851614
42153	1463	0.0007947013390027088
47982	1463	0.00021868685351224225
50488	1463	0.000134881452373767
53203	1463	0.00013591907466959025
56023	1463	0.00018885581412655538
66532	1463	0.00033497184106211464
68601	1463	0.00033574110300650987
73881	1463	9.520820203089875e-06
75789	1463	0.0013843562166243424
919	1464	5.477778485056646e-05
7889	1464	0.0001386796398851614
8487	1464	0.0007947013390027088
32318	1464	0.00021868685351224225
35468	1464	0.000134881452373767
40731	1464	0.00013591907466959025
77216	1464	0.00018885581412655538
3687	1465	5.477778485056646e-05
8488	1465	0.0001386796398851614
12496	1465	0.0007947013390027088
14899	1465	0.00021868685351224225
31037	1465	0.000134881452373767
37559	1465	0.00013591907466959025
40733	1465	0.00018885581412655538
43259	1465	0.00033497184106211464
61142	1465	0.00033574110300650987
921	1466	5.477778485056646e-05
6386	1466	0.0001386796398851614
7891	1466	0.0007947013390027088
18647	1466	0.00021868685351224225
26064	1466	0.000134881452373767
27596	1466	0.00013591907466959025
29136	1466	0.00018885581412655538
31040	1466	0.00033497184106211464
37561	1466	0.00033574110300650987
40736	1466	9.520820203089875e-06
42158	1466	0.0013843562166243424
43260	1466	0.0002553991013723761
44344	1466	0.00037411652262155836
47985	1466	8.728685576997732e-05
50491	1466	0.0004384840598296191
58743	1466	0.00045061328276826225
64162	1466	0.00033868475179064846
66534	1466	0.0006617022182785203
68605	1466	0.000127646623502211
70258	1466	0.00013840742787354186
72010	1466	0.000595066319007178
73883	1466	0.0031676873227966234
75791	1466	0.00014806255713653576
79724	1466	0.0016538097154139794
85719	1466	0.00015777242066332913
91806	1466	0.00023625979977284867
3689	1467	5.477778485056646e-05
5088	1467	0.0001386796398851614
7892	1467	0.0007947013390027088
26065	1467	0.00021868685351224225
27597	1467	0.000134881452373767
40737	1467	0.00013591907466959025
42159	1467	0.00018885581412655538
43261	1467	0.00033497184106211464
44345	1467	0.00033574110300650987
47986	1467	9.520820203089875e-06
50492	1467	0.0013843562166243424
58744	1467	0.0002553991013723761
68608	1467	0.00037411652262155836
70259	1467	8.728685576997732e-05
72011	1467	0.0004384840598296191
73884	1467	0.00045061328276826225
75792	1467	0.00033868475179064846
40738	1468	5.477778485056646e-05
42160	1468	0.0001386796398851614
47987	1468	0.0007947013390027088
50493	1468	0.00021868685351224225
53209	1468	0.000134881452373767
56031	1468	0.00013591907466959025
68609	1468	0.00018885581412655538
73885	1468	0.00033497184106211464
75793	1468	0.00033574110300650987
77218	1468	9.520820203089875e-06
923	1469	5.477778485056646e-05
2177	1469	0.0001386796398851614
3690	1469	0.0007947013390027088
6387	1469	0.00021868685351224225
7893	1469	0.000134881452373767
8490	1469	0.00013591907466959025
9026	1469	0.00018885581412655538
9599	1469	0.00033497184106211464
11403	1469	0.00033574110300650987
12497	1469	9.520820203089875e-06
14287	1469	0.0013843562166243424
14901	1469	0.0002553991013723761
16465	1469	0.00037411652262155836
18648	1469	8.728685576997732e-05
23359	1469	0.0004384840598296191
24621	1469	0.00045061328276826225
26066	1469	0.00033868475179064846
31041	1469	0.0006617022182785203
32320	1469	0.000127646623502211
33627	1469	0.00013840742787354186
37564	1469	0.000595066319007178
38673	1469	0.0031676873227966234
39708	1469	0.00014806255713653576
43264	1469	0.0016538097154139794
44349	1469	0.00015777242066332913
45410	1469	0.00023625979977284867
50494	1469	0.00045428582848964773
56032	1469	0.0005384494944790712
57324	1469	5.945418905799989e-05
58746	1469	0.00015452975256267863
61147	1469	0.0003316993152601176
64164	1469	0.0001907731139907474
66536	1469	0.0003255488082273194
68610	1469	0.000662058648229619
70261	1469	0.00029704783854185926
72013	1469	0.0002142162486993819
75794	1469	0.00034172601120664655
79725	1469	0.00037053551746555415
85720	1469	0.00031134243405265085
86587	1469	0.00028512151891558563
87585	1469	0.0017425497854277256
88676	1469	0.0005663455196156201
90458	1469	0.00035861179855387114
91808	1469	0.0016015647529221265
2179	1470	5.477778485056646e-05
9600	1470	0.0001386796398851614
29137	1470	0.0007947013390027088
40741	1470	0.00021868685351224225
42162	1470	0.000134881452373767
43266	1470	0.00013591907466959025
44351	1470	0.00018885581412655538
47989	1470	0.00033497184106211464
50496	1470	0.00033574110300650987
66538	1470	9.520820203089875e-06
70264	1470	0.0013843562166243424
72015	1470	0.0002553991013723761
73887	1470	0.00037411652262155836
75795	1470	8.728685576997732e-05
3692	1471	5.477778485056646e-05
5091	1471	0.0001386796398851614
6388	1471	0.0007947013390027088
8493	1471	0.00021868685351224225
9028	1471	0.000134881452373767
11404	1471	0.00013591907466959025
13454	1471	0.00018885581412655538
18650	1471	0.00033497184106211464
23362	1471	0.00033574110300650987
