time	magnitude	longitude	latitude	depth(m)	sigma_time	sigma_amp	cov_time_amp	event_index	gamma_score
2023-02-07T14:19:45.112	2.276	36.987	37.396	11038.000	0.517	0.440	0.178	1109	26.955
2023-02-07T14:20:16.200	3.026	37.025	37.910	11329.045	0.671	0.380	-0.491	1110	37.283
2023-02-07T14:20:27.481	2.496	36.619	37.586	0.354	0.424	0.380	-0.004	1111	7.425
2023-02-07T14:20:54.919	2.974	36.885	38.027	0.000	0.592	0.446	-0.606	1112	12.999
2023-02-07T19:15:04.290	2.364	36.847	37.315	6053.124	0.595	0.413	-0.028	1113	8.958
2023-02-07T22:00:05.619	2.428	36.949	37.507	6987.109	0.176	0.152	-0.028	1114	10.259
2023-02-07T10:59:40.800	2.557	37.068	37.369	0.000	0.450	0.512	0.622	1115	18.000
2023-02-07T13:57:22.203	2.331	37.093	37.336	2348.444	0.500	0.526	0.080	1116	14.011
2023-02-07T23:00:01.914	1.810	37.031	37.359	5528.706	0.202	0.447	0.039	1117	17.370
2023-02-07T23:00:28.978	3.325	37.141	37.599	0.000	0.520	0.324	-0.013	1118	8.978
2023-02-07T23:02:06.825	2.586	37.277	37.540	0.000	0.700	0.261	0.180	1119	11.440
2023-02-07T23:02:12.239	2.526	36.926	37.722	31000.000	0.494	0.435	0.012	1120	9.086
2023-02-07T23:02:23.540	2.628	37.143	37.455	24532.975	0.556	0.359	0.089	1121	9.815
2023-02-07T23:02:43.778	2.975	37.322	37.336	0.000	0.592	0.355	-0.053	1122	12.595
2023-02-07T23:05:25.264	2.809	37.313	37.478	8964.121	0.577	0.472	-0.038	1123	33.599
2023-02-07T23:06:23.513	2.460	37.396	37.422	20387.653	0.821	0.342	0.093	1124	11.765
2023-02-07T23:07:00.869	2.542	37.256	37.499	57.958	0.743	0.361	0.334	1125	11.215
2023-02-07T23:07:01.308	2.290	37.551	37.776	0.000	0.513	0.542	0.008	1126	9.676
2023-02-07T23:08:01.647	3.817	36.648	38.156	23641.610	0.617	0.422	0.059	1127	45.442
2023-02-07T23:11:20.462	2.347	37.223	37.730	26542.992	0.512	0.509	-0.108	1128	10.768
2023-02-07T23:11:35.582	2.193	37.247	37.552	6359.825	0.371	0.358	0.040	1129	16.974
2023-02-07T23:12:15.985	2.531	37.263	37.749	0.000	0.806	0.595	-0.019	1130	13.356
2023-02-07T23:12:30.290	3.027	37.874	38.164	0.000	0.742	0.411	0.085	1131	37.904
2023-02-07T09:31:31.402	2.487	37.238	37.553	0.000	0.792	0.534	0.037	1132	9.836
2023-02-07T09:31:54.409	2.756	37.163	37.686	31000.000	0.405	0.409	-0.099	1133	9.344
2023-02-07T09:32:59.007	3.088	37.305	37.332	1454.546	0.837	0.325	0.115	1134	10.306
2023-02-07T09:33:01.389	2.517	37.238	37.685	31000.000	0.439	0.494	-0.074	1135	9.380
2023-02-07T09:33:33.995	3.345	37.038	37.634	31000.000	0.470	0.498	0.033	1136	10.534
2023-02-07T09:33:55.697	3.282	37.047	37.953	9837.881	0.582	0.423	-0.379	1137	24.014
2023-02-07T09:34:35.927	2.960	37.247	37.742	0.000	0.781	0.585	0.052	1138	12.723
2023-02-07T09:34:49.580	2.751	37.108	37.668	31000.000	0.502	0.404	0.045	1139	7.387
2023-02-07T09:35:49.677	3.479	37.506	37.991	21114.376	0.500	0.470	0.055	1140	37.502
2023-02-07T09:39:52.113	2.899	37.081	37.484	26464.768	0.823	0.579	-0.265	1141	11.870
2023-02-07T09:40:00.111	3.487	37.227	37.431	31000.000	0.437	0.409	-0.051	1142	8.924
2023-02-07T09:41:06.659	3.002	37.226	37.554	4609.383	0.468	0.533	0.041	1143	18.677
2023-02-07T09:41:52.075	2.894	36.625	37.808	16577.901	0.522	0.363	-0.031	1144	13.228
2023-02-07T09:43:08.975	3.224	37.060	37.802	0.000	0.275	0.433	-0.001	1145	5.647
2023-02-07T09:43:23.609	3.042	37.561	38.046	31000.000	0.500	0.383	0.092	1146	25.157
2023-02-07T23:15:54.753	2.914	37.216	37.535	0.000	0.552	0.407	0.066	1147	30.607
2023-02-07T23:16:03.311	3.601	37.088	37.434	650.440	0.354	0.379	0.026	1148	6.917
2023-02-07T23:17:08.089	3.004	37.519	37.571	17381.566	0.668	0.260	0.110	1149	16.537
2023-02-07T23:17:14.798	2.460	36.964	37.437	17738.293	0.745	0.372	-0.057	1150	14.679
2023-02-07T23:19:02.227	3.333	37.349	37.731	0.000	0.510	0.295	0.019	1151	19.534
2023-02-07T23:19:17.682	2.665	37.161	37.584	17372.895	0.630	0.452	0.018	1152	12.800
2023-02-07T23:20:20.463	3.541	37.380	37.321	0.000	0.501	0.570	0.212	1153	27.144
2023-02-07T23:20:33.746	3.029	37.086	37.490	31000.000	0.629	0.463	0.007	1154	12.660
2023-02-07T23:22:57.553	2.062	37.196	37.552	14045.429	0.702	0.503	0.217	1155	10.167
2023-02-07T23:23:14.050	2.887	37.424	37.355	22509.646	0.754	0.517	-0.056	1156	14.795
2023-02-07T23:23:45.193	1.983	37.305	37.509	15065.105	0.724	0.557	0.140	1157	13.407
2023-02-07T23:24:30.501	2.769	37.101	37.752	0.000	0.472	0.430	-0.041	1158	9.085
2023-02-07T23:25:34.287	3.019	37.035	37.011	27604.510	0.607	0.358	-0.125	1159	12.018
2023-02-07T23:25:48.278	2.186	37.099	37.412	0.000	0.555	0.595	0.178	1160	7.658
2023-02-07T23:27:45.038	2.096	37.114	37.399	7949.143	0.210	0.582	-0.033	1161	18.607
2023-02-07T23:28:27.086	2.320	37.055	37.340	17076.124	0.279	0.334	-0.071	1162	12.011
2023-02-07T23:28:33.928	3.353	37.534	38.013	14675.270	0.629	0.410	0.010	1163	49.553
2023-02-07T23:29:58.780	3.145	37.050	37.682	0.000	0.688	0.512	0.391	1164	25.918
2023-02-07T23:30:16.132	3.168	37.367	37.891	31000.000	0.472	0.398	0.017	1165	9.663
2023-02-07T18:36:24.506	3.152	36.939	38.165	0.000	0.742	0.488	0.092	1166	31.824
2023-02-07T18:36:42.207	2.810	37.140	37.733	0.000	0.821	0.437	-0.086	1167	14.268
2023-02-07T18:37:01.936	3.024	37.431	37.467	208.512	0.542	0.318	-0.043	1168	5.829
2023-02-07T18:37:13.386	3.040	36.589	37.819	0.000	0.595	0.420	0.074	1169	14.064
2023-02-07T18:37:54.098	2.580	37.052	37.853	0.000	0.789	0.426	-0.552	1170	20.999
2023-02-07T18:38:24.829	3.625	37.342	37.341	4.559	0.527	0.601	-0.132	1171	9.802
2023-02-07T18:38:39.089	3.364	37.304	37.350	0.000	0.680	0.384	0.179	1172	10.973
2023-02-07T18:38:57.917	2.555	36.979	37.423	0.000	0.782	0.399	-0.112	1173	12.898
2023-02-07T18:41:19.056	3.377	37.529	37.324	0.000	0.441	0.471	0.128	1174	17.211
2023-02-07T18:41:31.927	2.619	37.576	37.417	31000.000	0.620	0.440	0.096	1175	26.258
2023-02-07T18:41:57.276	2.861	37.515	37.405	0.000	0.749	0.550	-0.424	1176	14.833
2023-02-07T18:43:20.462	3.057	36.909	37.733	31000.000	0.589	0.486	0.068	1177	9.049
2023-02-07T18:43:27.838	2.654	37.142	37.514	25502.261	0.628	0.305	0.047	1178	10.507
2023-02-07T18:43:33.656	2.802	37.211	37.560	19076.361	0.770	0.419	0.096	1179	13.037
2023-02-07T18:43:52.671	2.543	37.140	37.418	9505.148	0.275	0.447	0.035	1180	8.689
2023-02-07T18:44:32.394	2.443	37.242	37.516	15745.393	0.704	0.501	0.217	1181	16.643
2023-02-07T18:45:24.801	2.395	37.540	37.419	0.000	0.598	0.557	-0.023	1182	10.884
2023-02-07T18:46:20.509	2.532	37.084	37.353	31000.000	0.698	0.496	-0.071	1183	20.664
2023-02-07T18:47:32.731	2.352	37.192	37.477	19572.593	0.688	0.414	0.198	1184	14.919
2023-02-07T18:47:39.789	2.772	37.293	37.268	31000.000	0.766	0.340	-0.126	1185	13.551
2023-02-07T18:48:30.990	2.188	37.338	37.516	11954.327	0.810	0.615	0.256	1186	11.843
2023-02-07T18:48:41.178	2.179	37.202	37.476	0.000	0.647	0.466	0.471	1187	14.527
2023-02-07T18:49:00.478	3.036	37.203	37.614	0.000	0.766	0.416	0.115	1188	25.923
2023-02-07T18:49:07.588	2.610	37.225	37.476	27375.888	0.488	0.458	0.144	1189	11.004
2023-02-07T18:49:35.662	3.004	37.457	37.595	18493.125	0.651	0.368	0.181	1190	17.363
2023-02-07T18:49:47.414	2.470	37.254	37.665	398.909	0.765	0.544	-0.060	1191	10.886
2023-02-07T18:51:29.470	2.674	37.192	37.331	0.000	0.770	0.485	0.005	1192	14.228
2023-02-07T18:51:39.236	2.674	37.207	37.273	138.424	0.695	0.482	-0.205	1193	16.168
2023-02-07T18:51:48.514	2.974	37.331	37.212	29459.615	0.472	0.345	0.029	1194	11.902
2023-02-07T18:52:50.577	3.602	37.019	38.225	28003.157	0.583	0.454	0.048	1195	35.828
2023-02-07T18:53:59.983	2.802	37.300	37.710	31000.000	0.528	0.511	-0.033	1196	17.610
2023-02-07T18:56:22.072	2.791	37.187	37.488	31000.000	0.416	0.208	0.050	1197	9.033
2023-02-07T18:56:50.618	2.997	37.188	37.302	0.000	0.673	0.344	0.142	1198	9.950
2023-02-07T18:56:57.801	2.935	37.002	37.514	3054.881	0.787	0.490	-0.045	1199	18.363
2023-02-07T18:57:22.866	3.098	37.235	37.493	31000.000	0.778	0.365	-0.082	1200	11.030
2023-02-07T23:31:10.571	2.343	36.801	37.303	2209.780	0.613	0.553	-0.045	1201	16.552
2023-02-07T23:31:27.511	3.179	36.435	37.992	857.080	0.724	0.359	0.084	1202	37.964
2023-02-07T23:33:40.191	2.938	37.547	37.243	72.096	0.717	0.534	0.469	1203	15.961
2023-02-07T23:33:59.071	2.884	37.355	37.643	0.000	0.784	0.271	0.140	1204	11.058
2023-02-07T23:34:05.498	2.604	37.445	37.690	22742.906	0.377	0.489	-0.064	1205	8.208
2023-02-07T23:34:18.517	3.418	37.163	37.527	1656.534	0.435	0.448	0.041	1206	5.911
2023-02-07T23:35:02.272	2.431	37.306	37.518	31000.000	0.759	0.521	-0.413	1207	9.970
2023-02-07T23:35:16.543	2.891	37.184	37.519	15640.637	0.641	0.417	-0.113	1208	11.247
2023-02-07T23:35:46.457	2.208	37.370	37.430	6031.680	0.813	0.591	-0.110	1209	10.125
2023-02-07T23:36:45.862	1.813	36.808	37.400	5145.847	0.286	0.473	-0.054	1210	8.614
2023-02-07T23:36:50.338	2.985	37.369	37.829	20247.445	0.860	0.281	0.324	1211	23.730
2023-02-07T23:37:05.116	2.329	37.316	37.624	0.000	0.883	0.581	0.421	1212	18.288
2023-02-07T23:37:56.430	2.076	37.186	37.527	9440.032	0.545	0.606	-0.110	1213	14.520
2023-02-07T23:38:12.997	2.158	37.128	37.354	0.000	0.474	0.468	0.391	1214	9.953
2023-02-07T23:38:42.814	2.804	37.356	37.480	1128.722	0.711	0.435	-0.097	1215	9.567
2023-02-07T23:38:57.029	2.335	37.206	37.601	0.000	0.333	0.420	0.005	1216	5.242
2023-02-07T23:41:45.869	2.416	37.096	37.357	0.000	0.547	0.337	0.667	1217	13.577
2023-02-07T23:42:22.392	2.643	37.105	37.617	15940.124	0.650	0.389	-0.297	1218	17.716
2023-02-07T23:42:31.331	2.276	36.955	37.367	15333.901	0.491	0.452	-0.080	1219	24.958
2023-02-07T23:42:53.844	1.984	37.133	37.530	0.000	0.581	0.379	0.064	1220	8.878
2023-02-07T23:44:07.198	2.784	37.334	37.581	0.000	0.830	0.416	0.573	1221	24.103
2023-02-07T23:44:37.218	2.928	37.165	37.443	4416.625	0.616	0.421	0.099	1222	37.707
2023-02-07T16:09:34.109	2.573	36.973	37.401	0.000	0.410	0.372	0.024	1223	18.638
2023-02-07T16:09:59.245	3.060	37.189	37.643	0.000	0.478	0.501	0.085	1224	6.540
2023-02-07T16:11:00.903	2.050	37.277	37.567	0.000	0.506	0.473	0.125	1225	18.009
2023-02-07T16:11:33.350	3.001	37.120	37.552	30050.651	0.877	0.538	-0.118	1226	32.900
2023-02-07T16:11:42.609	3.511	37.591	37.514	31000.000	0.492	0.204	0.080	1227	20.521
2023-02-07T16:12:26.797	3.421	36.727	38.099	0.000	0.882	0.412	0.151	1228	21.709
2023-02-07T16:14:22.480	2.373	37.288	37.558	12944.707	0.498	0.411	0.025	1229	19.598
2023-02-07T16:14:54.827	2.956	36.883	37.324	0.000	0.716	0.374	0.115	1230	31.854
2023-02-07T16:15:19.562	2.725	37.228	37.520	1867.709	0.513	0.474	0.026	1231	23.131
2023-02-07T16:15:35.965	2.835	36.923	37.395	5840.155	0.494	0.470	0.024	1232	23.396
2023-02-07T16:16:08.385	2.759	37.257	37.557	0.000	0.483	0.393	0.050	1233	22.099
2023-02-07T16:16:46.894	3.032	37.381	37.436	31000.000	0.838	0.415	-0.182	1234	11.000
2023-02-07T16:17:17.992	3.112	37.201	37.460	19722.979	0.600	0.373	-0.032	1235	9.984
2023-02-07T16:17:22.894	2.816	37.172	37.562	80.314	0.660	0.537	0.029	1236	11.339
2023-02-07T16:17:27.098	3.062	37.219	37.645	0.000	0.572	0.434	-0.029	1237	14.800
2023-02-07T16:18:04.818	2.892	37.287	38.064	0.000	0.678	0.505	0.025	1238	34.175
2023-02-07T16:18:40.362	3.063	37.227	38.084	16557.123	0.745	0.475	0.034	1239	36.411
2023-02-07T16:19:11.497	3.169	37.174	37.504	19578.440	0.644	0.457	-0.171	1240	16.943
2023-02-07T16:20:14.428	2.174	37.184	37.443	12866.546	0.688	0.472	-0.134	1241	17.896
2023-02-07T16:20:45.329	1.854	37.178	37.429	14195.080	0.573	0.539	-0.117	1242	11.767
2023-02-07T16:21:12.444	2.266	37.405	37.506	18722.421	0.735	0.346	-0.081	1243	11.945
2023-02-07T16:22:03.476	2.567	37.157	37.414	15442.009	0.447	0.621	-0.180	1244	13.868
2023-02-07T16:22:18.742	3.221	37.308	37.593	0.000	0.758	0.310	0.061	1245	9.479
2023-02-07T16:22:25.696	2.758	37.300	37.578	629.167	0.832	0.544	-0.076	1246	11.254
2023-02-07T16:23:29.341	3.147	37.222	37.775	0.000	0.819	0.425	0.197	1247	36.706
2023-02-07T16:23:39.237	2.671	37.294	37.597	26420.595	0.829	0.631	-0.027	1248	12.293
2023-02-07T16:24:26.684	3.301	37.343	37.608	7084.597	0.427	0.443	0.005	1249	38.564
2023-02-07T16:25:30.475	2.965	37.186	37.378	21827.883	0.880	0.333	-0.127	1250	21.840
2023-02-07T16:25:59.525	2.940	37.069	37.568	28835.733	0.646	0.471	-0.075	1251	10.265
2023-02-07T16:26:17.258	3.126	37.116	37.565	0.000	0.833	0.460	0.292	1252	16.899
2023-02-07T16:30:40.784	4.086	37.359	38.218	17871.192	0.690	0.466	0.061	1253	50.960
2023-02-07T16:31:57.169	3.112	37.180	37.544	0.000	0.721	0.371	0.206	1254	10.183
2023-02-07T16:32:07.290	3.538	37.148	37.605	0.000	0.722	0.381	0.046	1255	7.893
2023-02-07T16:32:25.010	3.651	36.572	37.890	0.000	0.696	0.441	0.185	1256	33.370
2023-02-07T16:33:27.676	2.890	36.876	37.267	28204.519	0.954	0.468	-0.790	1257	24.482
2023-02-07T16:33:47.891	2.819	37.304	37.570	21962.873	0.547	0.508	0.065	1258	12.175
2023-02-07T16:34:15.457	3.230	37.397	38.016	0.000	0.753	0.424	0.110	1259	22.476
2023-02-07T16:36:05.013	2.367	37.166	37.450	7249.078	0.433	0.508	0.148	1260	21.541
2023-02-07T16:36:45.537	4.001	37.194	37.377	31000.000	0.511	0.342	-0.283	1261	10.931
2023-02-07T16:36:46.784	3.517	37.033	37.327	8246.914	0.390	0.403	0.006	1262	39.668
2023-02-07T23:47:08.236	1.870	37.019	37.317	13035.725	0.352	0.427	0.021	1263	13.771
2023-02-07T23:47:27.980	1.989	37.181	37.375	30999.534	0.621	0.484	0.026	1264	13.195
2023-02-07T23:49:24.761	3.092	37.740	38.055	5707.356	0.818	0.471	-0.030	1265	33.904
2023-02-07T23:50:04.357	2.991	37.237	37.554	5720.180	0.461	0.416	0.063	1266	39.026
2023-02-07T23:50:48.378	2.936	36.833	37.291	15659.950	0.470	0.336	-0.046	1267	18.570
2023-02-07T23:51:46.781	2.587	37.405	37.484	0.000	0.416	0.459	0.283	1268	9.680
2023-02-07T23:52:26.182	2.728	37.199	37.423	0.000	0.783	0.488	0.335	1269	18.705
2023-02-07T23:52:55.080	2.427	37.345	37.501	31000.000	0.786	0.519	-0.034	1270	11.389
2023-02-07T23:53:29.811	2.635	37.089	37.669	26678.691	0.784	0.496	0.159	1271	24.852
2023-02-07T23:53:49.265	2.303	37.213	37.540	0.000	0.566	0.417	-0.014	1272	7.362
2023-02-07T23:56:12.281	2.353	37.027	37.328	2711.698	0.285	0.405	-0.011	1273	28.960
2023-02-07T23:56:43.315	2.308	37.186	37.586	0.000	0.813	0.476	-0.255	1274	11.804
2023-02-07T23:56:47.405	3.035	37.336	37.451	31000.000	0.592	0.392	-0.059	1275	12.002
2023-02-07T23:57:09.599	2.315	37.023	37.451	19811.891	0.594	0.107	-0.208	1276	15.707
2023-02-07T23:57:58.328	3.129	37.370	37.126	0.000	0.590	0.454	0.005	1277	9.969
2023-02-07T18:09:58.939	4.779	36.654	38.108	25699.386	0.547	0.455	0.068	1278	44.062
2023-02-07T19:00:09.688	2.779	37.347	38.037	31000.000	0.938	0.453	-0.149	1279	42.257
2023-02-07T19:00:19.819	2.566	36.814	37.325	0.000	0.572	0.269	0.059	1280	19.848
2023-02-07T19:01:07.385	2.184	37.326	37.443	0.000	0.775	0.516	0.395	1281	7.686
2023-02-07T19:01:50.432	1.905	37.025	37.289	17656.509	0.440	0.563	-0.076	1282	10.010
2023-02-07T19:02:02.102	2.020	37.002	37.435	17301.943	0.349	0.386	-0.318	1283	10.292
2023-02-07T19:02:23.649	1.921	36.828	37.439	3792.514	0.487	0.472	0.010	1284	12.056
2023-02-07T19:03:04.774	2.860	37.239	37.646	0.000	0.818	0.411	0.441	1285	13.557
2023-02-07T19:03:17.352	2.262	37.349	37.418	30407.767	0.674	0.488	0.049	1286	10.827
2023-02-07T19:03:50.639	2.086	37.092	37.389	10206.845	0.477	0.372	-0.306	1287	20.368
2023-02-07T19:05:13.042	3.251	37.229	37.483	21919.649	0.547	0.228	0.027	1288	10.317
2023-02-07T19:06:31.258	2.966	37.018	37.579	23856.152	0.674	0.422	-0.017	1289	13.334
2023-02-07T19:07:03.069	3.562	37.410	38.046	13601.618	0.715	0.448	0.106	1290	48.036
2023-02-07T19:07:54.289	2.922	37.569	37.547	31000.000	0.798	0.471	-0.186	1291	17.036
2023-02-07T19:08:05.131	2.627	37.058	37.428	64.881	0.841	0.479	0.229	1292	15.052
2023-02-07T19:08:18.700	3.429	37.129	37.153	31000.000	0.572	0.377	-0.188	1293	9.291
2023-02-07T19:09:14.220	1.960	37.230	37.529	5462.121	0.350	0.470	0.112	1294	13.042
2023-02-07T19:09:27.198	2.984	37.681	37.947	12850.292	0.772	0.388	0.095	1295	20.955
2023-02-07T19:10:41.394	3.034	37.458	37.969	30333.360	0.597	0.382	-0.990	1296	28.591
2023-02-07T19:11:12.448	2.805	36.962	37.405	7294.646	0.451	0.404	-0.046	1297	28.068
2023-02-07T19:11:54.505	2.775	37.099	37.652	20543.709	0.378	0.345	0.016	1298	9.576
2023-02-07T19:12:39.010	2.937	36.880	37.593	31000.000	0.409	0.456	-0.143	1299	9.877
2023-02-07T19:13:47.902	4.458	36.928	38.107	24948.218	0.611	0.480	0.104	1300	44.031
2023-02-06T23:59:44.719	2.504	37.718	38.063	0.000	0.682	0.450	-0.031	1301	12.489
2023-02-07T00:01:01.903	3.683	37.215	37.481	5525.166	0.425	0.452	-0.077	1302	44.214
2023-02-07T00:03:28.645	2.509	36.971	37.484	0.000	0.593	0.466	0.198	1303	15.050
2023-02-07T00:03:46.940	3.720	37.264	38.391	6847.938	0.658	0.434	-0.144	1304	40.194
2023-02-07T00:04:49.889	2.895	37.594	38.009	29462.687	0.546	0.335	-0.003	1305	16.271
2023-02-07T00:06:24.071	3.309	37.257	37.626	0.000	0.742	0.439	-0.131	1306	14.632
2023-02-07T00:07:13.738	2.146	37.076	37.473	15698.207	0.701	0.485	0.143	1307	16.000
2023-02-07T16:38:06.936	2.657	37.096	37.152	0.000	0.640	0.463	0.198	1308	10.243
2023-02-07T16:38:51.167	2.844	37.456	37.835	0.000	0.745	0.457	-0.361	1309	28.615
2023-02-07T16:40:17.873	2.476	37.287	37.638	0.000	0.765	0.547	-0.061	1310	10.787
2023-02-07T16:40:53.540	2.858	37.235	37.986	18025.342	0.622	0.534	0.152	1311	34.066
2023-02-07T16:42:20.047	3.095	37.222	37.541	0.000	0.657	0.461	-0.326	1312	10.273
2023-02-07T16:42:23.900	2.261	37.324	37.522	17745.449	0.681	0.535	-0.074	1313	7.136
2023-02-07T16:43:38.706	2.810	37.263	37.562	25962.919	0.588	0.415	0.023	1314	7.966
2023-02-07T16:43:52.463	2.780	37.084	37.542	19041.457	0.436	0.449	-0.037	1315	11.730
2023-02-07T16:45:06.480	2.839	36.860	37.349	7558.371	0.586	0.459	-0.053	1316	34.979
2023-02-07T16:46:36.247	3.228	37.494	37.991	8571.033	0.618	0.378	0.068	1317	35.206
2023-02-07T16:47:05.193	2.801	37.401	37.764	26507.346	0.452	0.344	-0.009	1318	7.924
2023-02-07T16:47:08.471	3.224	36.821	37.835	31000.000	0.566	0.466	0.079	1319	8.424
2023-02-07T16:47:55.066	2.659	37.304	37.605	0.000	0.671	0.509	-0.144	1320	23.735
2023-02-07T16:48:04.200	2.895	36.981	37.470	23967.078	0.887	0.505	-0.645	1321	20.868
2023-02-07T16:49:13.248	3.729	36.564	38.054	14861.327	0.544	0.400	-0.055	1322	43.627
2023-02-07T16:51:05.736	3.009	37.176	37.540	0.000	0.730	0.458	0.386	1323	30.306
2023-02-07T16:51:57.189	3.581	36.418	37.789	7912.409	0.511	0.429	0.039	1324	39.653
2023-02-07T16:53:02.194	2.932	37.262	37.568	0.000	0.484	0.398	0.035	1325	33.436
2023-02-07T16:54:30.212	3.763	37.368	38.025	3761.876	0.739	0.421	-0.001	1326	42.226
2023-02-07T16:55:09.749	3.162	37.361	37.718	0.000	0.625	0.331	0.156	1327	8.072
2023-02-07T16:56:08.369	3.313	37.364	37.758	31000.000	0.701	0.304	-0.069	1328	28.786
2023-02-07T19:16:13.218	2.396	37.259	37.556	0.000	0.449	0.499	0.213	1329	17.541
2023-02-07T19:17:27.793	1.695	37.127	37.313	0.000	0.788	0.425	0.034	1330	9.126
2023-02-07T19:17:58.239	2.516	37.043	37.331	7422.718	0.476	0.531	0.008	1331	18.443
2023-02-07T19:18:30.824	2.539	36.982	37.730	0.000	0.718	0.430	0.364	1332	17.187
2023-02-07T19:18:34.465	2.678	37.049	37.683	31000.000	0.648	0.441	-0.399	1333	15.928
2023-02-07T19:19:18.198	2.350	37.214	37.433	31000.000	0.767	0.488	-0.238	1334	13.058
2023-02-07T19:19:42.305	3.052	37.064	37.607	0.000	0.774	0.533	-0.070	1335	28.798
2023-02-07T19:19:49.399	3.600	36.950	37.767	0.000	0.762	0.250	-0.115	1336	12.248
2023-02-07T19:19:55.411	2.535	36.868	37.388	12153.416	0.602	0.418	-0.188	1337	21.057
2023-02-07T19:21:16.415	3.053	37.367	37.385	0.000	0.608	0.429	0.089	1338	14.238
2023-02-07T19:22:10.258	2.730	37.168	37.477	19011.580	0.561	0.484	-0.024	1339	14.151
2023-02-07T19:23:31.190	2.918	37.945	38.172	16386.706	0.631	0.519	0.135	1340	34.313
2023-02-07T19:24:07.228	2.450	37.000	37.177	24871.869	0.568	0.356	-0.050	1341	11.549
2023-02-07T19:24:27.950	3.597	37.834	38.126	18367.114	0.565	0.389	0.038	1342	47.062
2023-02-07T19:25:12.801	2.792	37.106	37.508	0.000	0.482	0.411	0.095	1343	20.652
2023-02-07T19:25:47.345	3.095	36.692	37.880	0.000	0.632	0.457	-0.077	1344	23.161
2023-02-07T19:26:03.518	3.291	37.693	38.034	1185.412	0.716	0.456	0.164	1345	30.975
2023-02-07T19:27:36.107	2.653	37.249	37.580	11485.359	0.707	0.441	0.075	1346	15.169
2023-02-07T19:27:49.352	2.387	37.202	37.570	11712.536	0.646	0.515	-0.131	1347	8.754
2023-02-07T19:29:46.321	2.722	37.195	37.459	3900.878	0.762	0.502	-0.211	1348	12.548
2023-02-07T19:30:40.834	2.933	37.253	37.596	31000.000	0.509	0.313	0.022	1349	9.157
2023-02-07T19:30:54.589	2.792	37.089	37.403	0.000	0.940	0.422	-0.023	1350	26.060
2023-02-07T19:31:22.694	2.972	37.263	37.582	9567.253	0.455	0.457	0.058	1351	25.986
2023-02-07T19:32:13.533	2.344	36.862	37.082	3588.579	0.457	0.476	-0.061	1352	22.375
2023-02-07T19:33:01.272	1.968	37.115	37.503	0.000	0.739	0.364	0.322	1353	11.155
2023-02-07T19:33:45.749	3.862	36.662	38.097	18869.548	0.616	0.460	-0.003	1354	44.408
2023-02-07T19:34:02.195	3.431	37.189	37.463	12926.187	0.295	0.271	0.012	1355	12.863
2023-02-07T19:36:01.136	2.264	36.903	37.375	5547.194	0.468	0.343	0.061	1356	17.367
2023-02-07T19:37:41.162	3.234	37.337	38.046	17299.488	0.653	0.458	0.054	1357	54.717
2023-02-07T19:38:26.936	2.106	36.789	37.191	0.000	0.722	0.515	-0.448	1358	13.000
2023-02-07T19:39:32.958	2.658	36.868	37.349	2836.340	0.427	0.365	0.045	1359	22.935
2023-02-07T19:40:25.272	3.439	37.194	37.458	6249.838	0.610	0.468	-0.020	1360	37.576
2023-02-07T19:41:14.671	2.301	37.123	37.417	7290.419	0.240	0.333	-0.861	1361	19.119
2023-02-07T16:57:28.337	2.690	37.997	38.395	31000.000	0.910	0.448	0.450	1362	29.425
2023-02-07T16:57:50.662	2.822	36.960	37.439	10976.493	0.403	0.327	-0.016	1363	30.829
2023-02-07T16:59:05.310	2.702	37.216	37.558	15368.964	0.862	0.563	-0.151	1364	12.751
2023-02-07T17:00:01.767	2.592	37.256	37.561	0.000	0.427	0.459	-0.101	1365	19.271
2023-02-07T17:00:05.666	3.108	37.187	37.525	0.000	0.696	0.486	-0.094	1366	13.427
2023-02-07T17:00:15.403	2.708	37.282	37.423	0.000	0.263	0.453	0.039	1367	5.916
2023-02-07T17:00:45.010	2.592	37.233	37.621	0.000	0.674	0.461	-0.038	1368	10.223
2023-02-07T17:01:53.896	2.696	37.364	37.512	29959.500	0.737	0.633	-0.025	1369	20.808
2023-02-07T17:02:07.584	2.660	37.178	37.567	27759.843	0.757	0.485	-0.149	1370	25.129
2023-02-07T17:02:55.035	3.322	36.959	38.102	13472.976	0.770	0.461	0.176	1371	41.168
2023-02-07T17:03:47.515	3.156	37.122	37.538	31000.000	0.796	0.551	-0.348	1372	16.969
2023-02-07T17:04:59.155	2.936	37.136	37.438	31000.000	0.694	0.441	0.045	1373	7.290
2023-02-07T17:06:28.468	2.248	37.284	37.591	6572.011	0.317	0.453	-0.049	1374	19.448
2023-02-07T17:06:52.882	1.949	36.902	37.361	6834.916	0.542	0.629	-0.195	1375	11.122
2023-02-07T17:07:03.635	3.026	37.673	38.018	8207.738	0.579	0.431	-0.086	1376	25.347
2023-02-07T17:07:20.075	2.942	37.185	37.745	0.000	0.724	0.314	0.068	1377	10.598
2023-02-07T17:07:30.681	3.342	38.409	38.115	13167.333	0.648	0.407	0.458	1378	40.331
2023-02-07T19:41:59.759	2.501	37.234	37.367	6205.604	0.560	0.514	-0.088	1379	5.076
2023-02-07T19:42:37.635	2.418	37.298	37.530	24350.040	0.499	0.560	0.266	1380	8.923
